Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
157.41262,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
157.71,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
159.4249,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
163.008,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
164.016,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
165.024,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
166.0321,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
167.1774,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
168.023,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
178.61523,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
182.8536,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
184.01721,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
193.4271,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0222,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
202.1295,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
212.0251,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
214.53779,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
243.0496,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
248.0022,0,0.333,-4.543,0.7,-1.592,0.954,0.44,2.805,3.482,3.651,-1.748,0,0,0,0,0,0,0,0,0,0,0,0,0
