357.02075;28.58;1000
357.05714;21.3;1000
359.0364;20.87;1000
369.02075;19.43;1000
383.0364;11.64;1000
385.05205;43.32;1000
42.03383;23.64;663
44.04948;100;663
55.02907;29.14;663
69.00834;9.94;663
69.04472;20.9;663
70.02874;14.25;663
71.06037;37.63;663
72.04439;18.51;663
72.05562;10.21;663
96.05562;16.4;663
97.03964;79.33;663
98.03489;43.06;663
111.99485;27.38;663
112.05054;22.14;663
114.06619;9.38;663
122.03489;22.78;663
124.01415;10.49;663
127.00575;18.27;663
129.0214;67.12;663
140.04545;21.74;663
155.00067;96.49;663
181.072;16.28;663
209.02246;10.26;663
225.05377;9.4;663
250.04901;12.64;663
105.04472;13.34;3000
115.05423;9.98;3000
125.03858;47.21;3000
129.01957;16.64;3000
130.06513;15.28;3000
140.04948;31.15;3000
168.05562;9.49;3000
171.05529;12.47;3000
221.08217;11.84;3000
222.07742;8.33;3000
236.09307;13.08;3000
238.07234;32.35;3000
239.09274;18.45;3000
244.08692;16.78;3000
246.07742;15.9;3000
249.07709;23.94;3000
262.10872;16.2;3000
263.09274;80.47;3000
272.09307;100;3000
273.07709;30.24;3000
288.08799;14.52;3000
290.10364;20.29;3000
44.04948;4.35;451
136.07569;9.63;451
145.01065;3.11;451
160.02155;3.19;451
161.07094;2.95;451
185.07094;3.61;451
186.0372;27.64;451
197.07094;6.43;451
198.0372;100;451
199.08659;6.43;451
210.0372;23.07;451
212.01646;8.64;451
212.05285;18.08;451
214.03211;3.53;451
214.0685;7.26;451
224.05285;3.39;451
225.03686;4.63;451
225.10224;4.13;451
235.08659;4.38;451
241.04301;3.71;451
243.05866;6.01;451
252.04776;4.43;451
44.04948;4.35;5.7
136.07569;9.63;5.7
145.01065;3.11;5.7
160.02155;3.19;5.7
161.07094;2.95;5.7
185.07094;3.61;5.7
186.0372;27.64;5.7
197.07094;6.43;5.7
198.0372;100;5.7
199.08659;6.43;5.7
210.0372;23.07;5.7
212.01646;8.64;5.7
212.05285;18.08;5.7
214.03211;3.53;5.7
214.0685;7.26;5.7
224.05285;3.39;5.7
225.03686;4.63;5.7
225.10224;4.13;5.7
235.08659;4.38;5.7
241.04301;3.71;5.7
243.05866;6.01;5.7
252.04776;4.43;5.7
269.074310014;4.43;5.7
41.03858;11.85;100000
55.05423;46.25;100000
57.06988;10.15;100000
69.06988;21.02;100000
81.06988;36.31;100000
95.08553;25.7;100000
97.10118;100;100000
110.9996;14.29;100000
112.11208;6.33;100000
154.0418;5.26;100000
161.10732;21.03;100000
163.12297;7.19;100000
178.13387;6.28;100000
202.13387;6;100000
231.03197;13.32;100000
246.04287;13.76;100000
261.05377;13;100000
313.08507;8.71;100000
315.10072;11.17;100000
317.11637;7.49;100000
327.10072;9.13;100000
329.11637;6.86;100000
330.13677;4.56;100000
331.13202;17.38;100000
357.1476649922;17.38;100000
79.05423;24.23;300000
131.06037;29.81;300000
160.08692;7.49;300000
167.03705;12.53;300000
182.07127;71.9;300000
184.08692;21.98;300000
186.06619;23.22;300000
210.06619;7.5;300000
231.03197;10.82;300000
233.04762;10.6;300000
244.02722;100;300000
251.09274;22.52;300000
301.10839;24.72;300000
309.09015;11.34;300000
310.07417;8.02;300000
311.06942;19.85;300000
320.05852;9.42;300000
335.06942;12.43;300000
337.08507;11.3;300000
337.0850647357;11.3;300000
115.05423;10.79;210
139.05423;40.2;210
140.04948;32.25;210
141.06988;21.39;210
142.06513;46.28;210
163.05423;16.86;210
165.06988;29.04;210
167.08553;10.48;210
169.06479;13.64;210
175.05423;9.5;210
180.08078;15.65;210
189.06988;47.2;210
191.08553;26.57;210
192.08078;33.88;210
193.06479;8.51;210
193.10118;17.3;210
194.09643;12.41;210
206.09643;100;210
236.10699;57.13;210
238.1226401054;57.13;210
90.03383;7.95;190
116.04948;97.77;190
141.04472;100;190
143.06037;8.19;190
156.05562;9.82;190
171.06652;6.53;190
197.08217;8.69;190
221.08217;17.61;190
231.06652;7.41;190
246.07742;5.6;190
248.0930713126;5.6;190
78.03383;7.28;461
92.04948;34.21;461
105.04472;41.69;461
106.03997;6.79;461
120.05562;21.73;461
133.05087;5.12;461
139.05423;8.72;461
148.06177;11.38;461
155.08553;17.83;461
170.09643;11.84;461
171.08044;11.67;461
183.08044;17.3;461
198.09134;100;461
246.10257;9.14;461
272.09307;8.46;461
274.10872;9.97;461
274.13387;5.4;461
275.11789;16.24;461
280.11929;5.2;461
284.09307;7.67;461
285.10224;7.56;461
298.10872;27.97;461
300.11314;5.91;461
300.12437;17.19;461
302.12879;24.78;461
313.10839;5.41;461
328.11929;15.05;461
330.13494;9.1;461
330.1349361246;9.1;461
51.02293;4.95;300
59.04914;4.91;300
63.02293;17.35;300
64.01818;6.31;300
71.04914;10.56;300
78.03383;6.77;300
80.04948;5.99;300
87.02293;9.17;300
89.03858;36.38;300
90.03383;7.44;300
91.05423;13.91;300
92.04948;10.76;300
99.02293;12.04;300
103.05423;4.04;300
116.04948;100;300
118.06513;5.1;300
124.11208;5.97;300
132.04439;4.72;300
151.05537;4.67;300
156.04439;4.64;300
167.08667;5.55;300
181.06593;5.49;300
185.03972;4.17;300
190.06627;5.32;300
199.05537;10.15;300
219.08158;4.65;300
224.05062;4.07;300
226.06627;5.39;300
273.09215;5.79;300
280.11322;6.11;300
316.13435;7.81;300
316.1343476607;7.81;300
65.03858;18.31;1020
75.02293;22.36;1020
125.03858;40.33;1020
128.04948;34.41;1020
134.9996;100;1020
137.01525;21;1020
140.04948;31.61;1020
142.06513;58.37;1020
149.03858;36.23;1020
151.05423;31.28;1020
158.9996;40.4;1020
161.01525;20.56;1020
162.0105;30.53;1020
164.04948;28.07;1020
166.06513;53.66;1020
175.05423;91.63;1020
178.06513;18.59;1020
182.9996;19.78;1020
192.08078;72.3;1020
202.0418;32.92;1020
209.01525;37.45;1020
228.0574530055;37.45;1020
65.03858;18.31;3
75.02293;22.36;3
125.03858;40.33;3
128.04948;34.41;3
134.9996;100;3
137.01525;21;3
140.04948;31.61;3
142.06513;58.37;3
149.03858;36.23;3
151.05423;31.28;3
158.9996;40.4;3
161.01525;20.56;3
162.0105;30.53;3
164.04948;28.07;3
166.06513;53.66;3
175.05423;91.63;3
178.06513;18.59;3
182.9996;19.78;3
192.08078;72.3;3
202.0418;32.92;3
209.01525;37.45;3
228.0574530055;37.45;3
63.02293;36;15
64.01818;20.75;15
65.03858;45.25;15
66.03383;16.32;15
73.00728;33.16;15
80.04948;14.16;15
87.02293;69.29;15
89.03858;100;15
90.03383;44.43;15
92.04948;22.37;15
104.04948;50.39;15
106.06513;15.61;15
113.03858;91.03;15
116.04948;45.47;15
120.96063;30.7;15
130.06513;87.03;15
144.04439;9.59;15
170.06004;60.51;15
172.07569;8.93;15
196.07569;17.79;15
198.9712;15.74;15
208.95555;23.27;15
210.9712;21.79;15
222.9712;10.1;15
232.95555;41.92;15
239.02582;13.77;15
256.05237;31.41;15
290.0134;40.39;15
292.0290453371;40.39;15
63.02293;36;7.24
64.01818;20.75;7.24
65.03858;45.25;7.24
66.03383;16.32;7.24
73.00728;33.16;7.24
80.04948;14.16;7.24
87.02293;69.29;7.24
89.03858;100;7.24
90.03383;44.43;7.24
92.04948;22.37;7.24
104.04948;50.39;7.24
106.06513;15.61;7.24
113.03858;91.03;7.24
116.04948;45.47;7.24
120.96063;30.7;7.24
130.06513;87.03;7.24
144.04439;9.59;7.24
170.06004;60.51;7.24
172.07569;8.93;7.24
196.07569;17.79;7.24
198.9712;15.74;7.24
208.95555;23.27;7.24
210.9712;21.79;7.24
222.9712;10.1;7.24
232.95555;41.92;7.24
239.02582;13.77;7.24
256.05237;31.41;7.24
290.0134;40.39;7.24
292.0290453371;40.39;7.24
65.03858;11.33;10000
69.06988;10.04;10000
92.04948;8.79;10000
104.04948;8.85;10000
106.06513;9.22;10000
121.03964;10.66;10000
128.04948;16.56;10000
130.06513;20.05;10000
131.06037;7.88;10000
132.08078;10.84;10000
133.03964;8.39;10000
145.03964;11.43;10000
147.05529;26.03;10000
162.09134;10.29;10000
168.04439;9.1;10000
169.03964;8.79;10000
170.06004;21.64;10000
171.05529;8.98;10000
171.09167;9.48;10000
173.07094;12.41;10000
185.07094;11.89;10000
197.07094;100;10000
218.12879;10.15;10000
226.09749;12.31;10000
228.11314;13.37;10000
230.12879;31;10000
232.14444;26.18;10000
240.11314;10.61;10000
242.12879;7.44;10000
256.14444;7.96;10000
280.14444;7.85;10000
282.1600882433;7.85;10000
55.05423;40.57;90
84.08078;53.82;90
92.04948;35.38;90
98.09643;21.69;90
107.06037;56.35;90
109.07602;100;90
110.09643;28.17;90
112.11208;55.66;90
119.06037;33.1;90
127.98977;25.1;90
139.98977;40.75;90
140.10699;18.98;90
155.00067;69.51;90
157.01632;31.57;90
165.0214;17.68;90
167.03705;18.09;90
212.08184;23.07;90
220.0636;27.81;90
224.08367;23.63;90
226.09932;21.96;90
246.04287;81.61;90
248.05852;66.72;90
252.08982;18.37;90
261.05377;16.71;90
275.06942;35.57;90
289.08507;17.48;90
299.18664;21.6;90
317.11637;41.22;90
329.11637;21.55;90
331.13202;17.08;90
357.14767;33.67;90
359.1633150564;33.67;90
55.05423;40.57;5
84.08078;53.82;5
92.04948;35.38;5
98.09643;21.69;5
107.06037;56.35;5
109.07602;100;5
110.09643;28.17;5
112.11208;55.66;5
119.06037;33.1;5
127.98977;25.1;5
139.98977;40.75;5
140.10699;18.98;5
155.00067;69.51;5
157.01632;31.57;5
165.0214;17.68;5
167.03705;18.09;5
212.08184;23.07;5
220.0636;27.81;5
224.08367;23.63;5
226.09932;21.96;5
246.04287;81.61;5
248.05852;66.72;5
252.08982;18.37;5
261.05377;16.71;5
275.06942;35.57;5
289.08507;17.48;5
299.18664;21.6;5
317.11637;41.22;5
329.11637;21.55;5
331.13202;17.08;5
357.14767;33.67;5
359.1633150564;33.67;5
78.03383;22.15;6.89
80.04948;11.17;6.89
105.04472;24.18;6.89
106.02874;7.17;6.89
119.06037;8.14;6.89
131.06037;22.91;6.89
145.07602;7.04;6.89
161.07094;17.34;6.89
169.07602;100;6.89
171.05529;8.25;6.89
184.08692;9.02;6.89
185.07094;15.65;6.89
186.10257;13.72;6.89
187.08659;14.13;6.89
238.09749;8.14;6.89
240.11314;9.27;6.89
249.07709;6.32;6.89
262.09749;15.6;6.89
264.11314;16.5;6.89
274.09749;7.83;6.89
289.10839;27.72;6.89
291.12404;8.59;6.89
291.1240370877;8.59;6.89
56.04948;9.35;5.64
132.04439;7.97;5.64
139.04145;9.37;5.64
144.04439;8.39;5.64
170.06004;16.37;5.64
185.07094;23.11;5.64
196.05054;12.93;5.64
198.06619;6.77;5.64
201.10224;10.95;5.64
213.07709;20.95;5.64
227.07275;17.57;5.64
227.11789;10.08;5.64
229.0884;7.11;5.64
248.08184;7.8;5.64
253.0884;36.14;5.64
255.10405;9.37;5.64
267.09282;12.85;5.64
267.10405;47.97;5.64
275.09274;28.89;5.64
279.06767;13.49;5.64
280.08807;13.39;5.64
281.08332;8.11;5.64
282.10372;24.15;5.64
288.08799;6.67;5.64
290.10364;30.02;5.64
293.08332;100;5.64
295.09897;35.25;5.64
307.15534;7.1;5.64
308.09421;8.84;5.64
310.10986;7.75;5.64
324.1619;8.77;5.64
352.1568144408;8.77;5.64
57.03349;8.64;789
77.00219;12.28;789
79.01784;18.31;789
79.05423;12.16;789
81.03349;20.95;789
81.06988;8.52;789
83.08553;8.18;789
98.09643;8.98;789
105.03349;8.96;789
107.04914;70.2;789
109.06479;12.22;789
113.01525;19.79;789
117.04655;5.72;789
121.02841;17.15;789
121.06479;9.92;789
125.01525;6.16;789
135.04406;100;789
137.05971;10.06;789
138.99452;36.19;789
145.04147;7.63;789
147.05712;7.15;789
206.11756;6.98;789
236.08367;6.06;789
327.17032;6.78;789
329.10513;9.2;789
331.12078;14.29;789
343.12078;5.52;789
355.12078;5.71;789
359.1157;8.2;789
361.13135;8.89;789
385.13135;12.12;789
387.1469962859;12.12;789
51.02293;13.77;1150
78.03383;16.23;1150
80.04948;100;1150
84.08078;5.88;1150
86.09643;8.27;1150
93.03349;9.66;1150
94.06513;7.48;1150
95.04914;9.89;1150
96.08078;11.5;1150
98.09643;18.31;1150
106.02874;28.7;1150
107.06037;11.55;1150
108.04439;11.64;1150
112.07569;6.06;1150
123.05529;29.59;1150
161.07094;5.85;1150
177.10224;19.81;1150
185.10732;9.7;1150
203.11789;6.13;1150
256.10805;10.33;1150
258.1237;21.81;1150
260.13935;19.6;1150
283.11895;9.2;1150
297.1346;9.5;1150
298.155;18.45;1150
299.15025;10.93;1150
307.15534;6.02;1150
308.13935;6.81;1150
325.1659;8.3;1150
325.1659018997;8.3;1150
51.02293;12.92;97
73.00728;18.77;97
75.02293;100;97
87.02293;6.77;97
99.02293;13.19;97
101.03858;28.28;97
115.05423;26.61;97
125.03858;15.41;97
127.05423;8.69;97
134.0059;8.1;97
155.99025;6.58;97
157.01065;9.67;97
170.0059;10.24;97
186.0371962293;10.2;97
67.05423;10.11;2100
75.02293;9.31;2100
81.03349;11.93;2100
92.04948;16.04;2100
93.04472;10;2100
107.06037;100;2100
122.06004;8.25;2100
129.04472;16.56;2100
131.06037;20.23;2100
146.06004;14.08;2100
155.06037;79.88;2100
157.07602;11.95;2100
159.05529;25.9;2100
173.07094;16.38;2100
227.09274;8.28;2100
252.07675;7.58;2100
264.07675;7.17;2100
266.0924;7.75;2100
268.10805;35.18;2100
283.11895;8.15;2100
292.10805;12.01;2100
309.1346;6.57;2100
309.1346017714;6.57;2100
44.04948;5.07;442
91.05423;5.58;442
105.06988;13;442
121.07602;9.63;442
153.0481;3.19;442
192.05899;5.01;442
204.05899;9.37;442
206.07464;7.32;442
220.05391;3.13;442
234.06956;5.03;442
255.05866;4.38;442
273.08046;5;442
280.05391;8.49;442
282.06956;5.9;442
285.08046;10;442
294.06956;3.54;442
295.10119;3.82;442
297.08046;3.15;442
304.05391;6.84;442
306.06956;12.05;442
309.08046;5.26;442
317.13969;3.77;442
321.08046;5.04;442
321.11684;6.08;442
322.10086;5.68;442
323.13249;3.37;442
324.11651;7.61;442
325.11176;7.44;442
334.10086;3.11;442
335.09611;6.91;442
349.11176;100;442
351.127408216;100;442
41.03858;26.37;158
53.03858;43.29;158
55.05423;100;158
65.03858;33.93;158
67.01784;33.84;158
67.05423;67.5;158
83.04914;68.84;158
107.04914;22.42;158
121.06479;42.86;158
134.06004;66.19;158
145.06479;47.43;158
147.08044;40.81;158
151.03245;23.6;158
153.0481;23.66;158
158.06004;17.54;158
181.04301;14.56;158
191.06375;25.8;158
204.04776;13.49;158
205.04301;20.44;158
206.06341;18.97;158
217.04301;12.87;158
219.05866;71.27;158
233.07431;14.5;158
247.05358;18.64;158
259.05358;18.37;158
261.06923;12;158
271.05358;16.83;158
275.08488;12.32;158
287.08488;14.22;158
301.10053;41.41;158
303.11618;12.53;158
303.116174826;12.53;158
41.03858;32.42;7.72
53.03858;25.31;7.72
55.05423;62.13;7.72
65.03858;82.32;7.72
67.01784;29.35;7.72
67.05423;59.29;7.72
79.05423;32.08;7.72
83.04914;100;7.72
85.06479;20.46;7.72
115.05423;20.26;7.72
117.06988;48.8;7.72
133.06479;59.16;7.72
151.03245;39.76;7.72
153.0481;32.4;7.72
174.09134;44.68;7.72
181.04301;25.8;7.72
189.0481;19.84;7.72
190.03211;36.33;7.72
191.06375;51.26;7.72
192.04776;39.11;7.72
205.04301;45.32;7.72
219.05866;17.9;7.72
233.03792;22.12;7.72
233.07431;18.84;7.72
235.08996;40.61;7.72
271.08996;20.69;7.72
273.06923;61.15;7.72
275.08488;25.35;7.72
289.10053;33.09;7.72
301.10053;19.6;7.72
315.11618;35.92;7.72
317.1318248901;35.92;7.72
41.03858;23.87;6.8
53.03858;33.3;6.8
55.05423;100;6.8
65.03858;29.81;6.8
67.01784;30.02;6.8
67.05423;52;6.8
83.04914;44.98;6.8
125.03972;19.53;6.8
151.03245;22.13;6.8
152.05062;11.51;6.8
153.0481;13.98;6.8
163.05537;14.1;6.8
165.07102;13.81;6.8
178.06627;25.95;6.8
179.02736;18.52;6.8
180.08192;21.29;6.8
209.05432;10.25;6.8
210.03834;9.95;6.8
222.03834;18.81;6.8
223.03359;26.53;6.8
224.05399;24.87;6.8
237.04924;58.1;6.8
239.06489;11.08;6.8
243.05866;18.7;6.8
251.06489;20.87;6.8
265.04415;16.1;6.8
271.05358;9.13;6.8
277.04415;15.5;6.8
279.0598;10.07;6.8
281.07545;8.69;6.8
319.0911;45.2;6.8
321.1067530139;45.2;6.8
41.03858;36.48;6.14
53.03858;58.59;6.14
55.05423;100;6.14
56.04948;32.75;6.14
65.03858;31.2;6.14
67.01784;33.5;6.14
67.05423;71.02;6.14
83.04914;35.49;6.14
115.05423;57.68;6.14
168.96474;50.87;6.14
174.0372;18.49;6.14
189.0481;31.49;6.14
191.06375;16.86;6.14
192.96474;92.16;6.14
194.98039;44.55;6.14
207.97564;28.71;6.14
221.99129;32.98;6.14
237.93206;21.77;6.14
239.94771;54.14;6.14
251.94771;66.89;6.14
253.96336;26.14;6.14
268.97426;19.26;6.14
278.95861;17.68;6.14
280.97426;23.57;6.14
304.03315;26.75;6.14
306.95352;34.89;6.14
308.96917;22.64;6.14
310.98482;19.55;6.14
320.96917;17.86;6.14
322.98482;27.75;6.14
325.00047;15.48;6.14
351.0161222102;15.48;6.14
41.03858;27.15;12500
53.03858;43.06;12500
55.05423;89.11;12500
56.04948;44.8;12500
65.03858;42.22;12500
67.01784;29.02;12500
67.05423;59.58;12500
79.05423;15.18;12500
83.04914;27.12;12500
95.04914;26.63;12500
105.03349;100;12500
107.04914;15.39;12500
120.04439;13.73;12500
130.06513;13.52;12500
131.04914;27.14;12500
133.06479;72.94;12500
134.06004;13.11;12500
140.10699;19.23;12500
146.06004;17.1;12500
178.03211;20.86;12500
190.03211;40.57;12500
192.04776;26.02;12500
194.06341;12.85;12500
