molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		124.9		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		127.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		128.9		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		130.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		131.9		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		133.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		134.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		136.9		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		139.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		140.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		141		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		141.9		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		143.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		144.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		145.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		146.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		147		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		148.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		149.3		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		153.5		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		155.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		157.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		158.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		159		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		160.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		161.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		162.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		163.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		168.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		170.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		171.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		171.3		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		172.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		173.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		175.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		177.3		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		179		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		182.9		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		185.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		185.5		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		187.1		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		188.3		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		189.5		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		191.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		197.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		199.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		200.5		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		201.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		202.6		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		204.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		214.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		215.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		216.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		217.5		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		230		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		232.4		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
		44.2		231.299	1.55042	2	0	30.17	2	2	0	0.7846896256
