molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		209.1334		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		210.1363		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		211.1132		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		211.149		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		213.1294		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		213.1646		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		215.1445		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		219.1398		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		223.1484		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		225.1305		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		225.1647		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		227.144		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		229.1241		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		229.159		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		230.1621		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		233.1349		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		233.1546		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		234.158		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		235.1482		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		237.1297		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		237.1637		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		239.1441		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		239.2408		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		241.1599		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		242.1647		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		243.1753		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		245.1543		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		247.1694		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		249.1646		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		251.148		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		251.1804		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		252.1841		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		253.1595		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		253.1963		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		254.1644		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		254.2061		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		255.1755		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		256.1795		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		259.1728		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		263.1795		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		265.1607		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		265.1966		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		266.2006		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		267.1766		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		269.1555		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		269.1925		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		270.1944		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		271.1702		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		271.2084		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		272.1733		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		272.2108		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		275.1798		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		276.1883		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		281.1909		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		282.1924		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		283.1712		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		283.2067		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		284.2082		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		285.1859		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		287.2046		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		293.1915		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		294.1948		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		295.1974		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		299.202		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		300.2071		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		301.1861		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		303.1986		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		311.2028		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		312.2059		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		313.2096		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		329.2134		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		330.2169		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		331.2208		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		347.2242		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		348.2273		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		349.2296		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
		153.0675		346.467	2.6667	4	2	74.6	2	0	0	0.8060203921
