49.00727645,3.648099349,0
51.02292652,2.082268076,0
63.02292652,2.282968299,0
75.02292652,4.838775159,0
77.03857658,1.313631906,0
90.03382555,2.491294772,0
91.05422664,5.493943316,0
96.98395416,3.827359001,0
98.99960423,2.341927171,0
101.0385766,9.521224039,0
103.0542266,8.837234858,0
104.0494756,8.778384996,0
113.0152543,3.203010225,0
118.0651257,1.226820874,0
125.0152543,6.466771805,0
138.0105033,3.765488184,0
138.9945188,3.837536024,0
140.0261533,6.392711175,0
49.00727645,3.164248169,0
51.02292652,1.839349163,0
75.02292652,3.02888568,0
77.03857658,1.352027669,0
79.05422664,1.239206578,0
91.05422664,6.399951164,0
101.0385766,10.29979683,0
103.0542266,9.379537453,0
104.0494756,5.612559122,0
118.0651257,1.264293678,0
123.9948532,1.234782508,0
132.9606319,2.16705467,0
138.0105033,3.998745584,0
146.9762819,1.874855674,0
157.9558808,1.238716574,0
158.9762819,8.519635624,0
171.9715309,4.549193791,0
172.9555465,5.468837281,0
173.987181,7.793716865,0
49.00727645,3.496941877,0
51.02292652,2.074193145,0
75.02292652,2.943634097,0
77.03857658,1.313973245,0
79.05422664,1.203383949,0
84.98395416,2.146381882,0
91.05422664,6.215210971,0
101.0385766,10.41083198,0
103.0542266,9.10559139,0
104.0494756,5.44767354,0
118.0651257,1.227153604,0
123.9948532,2.98359859,0
130.9449818,1.460892011,0
138.0105033,5.661714935,0
146.9762819,1.665057023,0
158.9762819,8.550831552,0
171.9715309,3.910409951,0
172.9555465,4.707684109,0
173.987181,5.65828404,0
49.00727645,3.329640378,0
51.02292652,1.936615799,0
75.02292652,2.946946351,0
77.03857658,1.315451762,0
84.98395416,2.011680451,0
91.05422664,6.222383643,0
96.98395416,1.27939943,0
101.0385766,10.47540887,0
103.0542266,9.116224173,0
104.0494756,5.488531928,0
118.0651257,1.228594914,0
123.9948532,2.399892002,0
132.9606319,1.477777831,0
138.0105033,5.737567481,0
142.9449818,1.963415908,0
146.9762819,1.368557591,0
157.9558808,1.298867313,0
158.9762819,6.768797514,0
171.9715309,4.225506405,0
172.9555465,4.848733824,0
173.987181,5.680723225,0
49.00727645,3.329640378,100
51.02292652,1.936615799,100
75.02292652,2.946946351,100
77.03857658,1.315451762,100
84.98395416,2.011680451,100
91.05422664,6.222383643,100
96.98395416,1.27939943,100
101.0385766,10.47540887,100
103.0542266,9.116224173,100
104.0494756,5.488531928,100
118.0651257,1.228594914,100
123.9948532,2.399892002,100
132.9606319,1.477777831,100
138.0105033,5.737567481,100
142.9449818,1.963415908,100
146.9762819,1.368557591,100
157.9558808,1.298867313,100
158.9762819,6.768797514,100
171.9715309,4.225506405,100
172.9555465,4.848733824,100
173.987181,5.680723225,100
49.00727645,3.130561247,10
51.02292652,1.80595612,10
75.02292652,2.974033123,10
77.03857658,1.327542698,10
79.05422664,1.216151318,10
91.05422664,5.821955325,10
101.0385766,10.77283356,10
103.0542266,9.092328449,10
104.0494756,5.506422534,10
114.9745324,1.438708385,10
118.0651257,1.423454471,10
122.0400538,3.198421635,10
131.0058325,1.802495265,10
138.0105033,4.22774235,10
141.9854314,1.640297405,10
143.0058325,8.495142379,10
156.0010814,4.652787051,10
156.985097,5.0425127,10
158.0167315,6.496598383,10
49.00727645,4.684829439,0
51.02292652,4.37127978,0
53.03857658,1.79377155,0
63.02292652,1.435150977,0
75.02292652,3.895473877,0
77.03857658,1.33093219,0
91.05422664,6.655465448,0
96.98395416,1.55670161,0
101.0385766,9.826123736,0
103.0542266,9.227604215,0
104.0494756,8.838362783,0
113.0152543,1.785293541,0
123.9948532,1.472784171,0
125.0152543,7.314864444,0
138.0105033,3.867130207,0
138.9945188,4.081818932,0
140.0261533,6.936073383,0
242.036718,1.314055488,0
49.00727645,4.684829439,0
51.02292652,4.37127978,0
53.03857658,1.79377155,0
63.02292652,1.435150977,0
75.02292652,3.895473877,0
77.03857658,1.33093219,0
91.05422664,6.655465448,0
101.0385766,9.826123736,0
103.0542266,9.227604215,0
104.0494756,8.838362783,0
140.9334386,1.55670161,0
156.9647387,1.785293541,0
167.9443376,1.472784171,0
168.9647387,7.314864444,0
181.9599877,3.867130207,0
182.9440033,4.081818932,0
183.9756377,6.936073383,0
285.9862024,1.314055488,0
49.00727645,4.684829439,0
51.02292652,4.37127978,0
53.03857658,1.79377155,0
63.02292652,1.435150977,0
75.02292652,3.895473877,0
77.03857658,1.33093219,0
91.05422664,6.655465448,0
101.0385766,9.826123736,0
103.0542266,9.227604215,0
104.0494756,8.838362783,0
140.9334386,1.55670161,0
156.9647387,1.785293541,0
167.9443376,1.472784171,0
168.9647387,7.314864444,0
181.9599877,3.867130207,0
182.9440033,4.081818932,0
183.9756377,6.936073383,0
285.9862024,1.314055488,0
49.00727645,3.232065066,10
51.02292652,1.878800141,10
75.02292652,3.093682749,10
77.03857658,1.380951649,10
79.05422664,1.266470804,10
91.05422664,6.0629749,10
101.0385766,10.16111351,10
103.0542266,9.472799262,10
104.0494756,5.738151362,10
118.0651257,1.425151719,10
138.0105033,4.446726138,10
146.9762819,2.336265534,10
158.9762819,10.13353674,10
171.9715309,5.045691993,10
172.9555465,5.704299796,10
173.987181,9.705617696,10
49.00727645,5.583126161,0
51.02292652,4.687162165,0
53.03857658,2.035863181,0
63.02292652,4.842422438,0
65.03857658,3.561680102,0
75.02292652,3.322956183,0
76.01817548,1.726428142,0
78.03382555,1.801315028,0
79.05422664,4.515296107,0
91.05422664,6.60873068,0
101.0385766,10.74104085,0
103.0542266,10.79158203,0
104.0494756,6.907052607,0
105.0334912,4.173042846,0
106.0651257,8.97400735,0
49.00727645,4.187387394,60
51.02292652,2.923626866,60
63.02292652,2.890648536,60
65.03857658,3.387599861,60
75.02292652,6.366795507,60
77.03857658,3.074973238,60
79.05422664,3.385009314,60
91.05422664,12.4319361,60
101.0385766,6.615610088,60
103.0542266,12.77267269,60
104.0494756,5.867990042,60
105.0698767,4.139391673,60
106.0651257,4.278506259,60
116.0494756,2.312892932,60
118.0651257,2.660399722,60
120.0807757,2.74000683,60
39.02292652,1.249806536,0
49.00727645,3.991831733,0
51.02292652,4.726479498,0
53.03857658,1.383952036,0
63.02292652,2.420262364,0
65.03857658,1.777547002,0
75.02292652,3.549536212,0
77.03857658,3.872034095,0
78.03382555,1.379695786,0
79.05422664,2.662785903,0
89.03857658,1.387083001,0
91.05422664,7.298775139,0
92.04947561,1.354294969,0
101.0385766,7.804220742,0
103.0542266,6.673903353,0
104.0494756,8.081185079,0
105.0334912,3.478409179,0
105.0698767,5.070482248,0
107.0491413,1.78653148,0
118.0651257,1.162202145,0
120.0443902,5.284529594,0
135.0440559,1.737581846,0
136.0756904,1.131461961,0
238.086255,1.169209508,0
254.117554725,1.169209508,0
49.00727645,5.849141609,10
51.02292652,3.784677303,10
53.03857658,1.604242525,10
75.02292652,2.491810895,10
77.03857658,1.184344135,10
91.05422664,4.949502251,10
101.0385766,9.812674856,10
103.0542266,7.76589856,10
104.0494756,8.411312519,10
118.0651257,1.329690893,10
127.035383,3.28680351,10
139.035383,5.861946412,10
147.0416113,2.02811683,10
152.030632,4.723077253,10
154.0462821,2.918755459,10
159.0416113,3.427155164,10
172.0368602,1.352868572,10
173.0208758,3.708667045,10
174.0525103,4.402226063,10
276.063075,1.137970393,10
49.00727645,4.794609209,0
51.02292652,5.803570874,0
63.02292652,3.709621045,0
75.02292652,3.154999446,0
76.01817548,3.809633138,0
77.03857658,1.835835873,0
79.05422664,1.699405719,0
91.05422664,1.513029176,0
101.0385766,14.05294239,0
103.0542266,11.43813324,0
118.0651257,1.997407958,0
124.0393049,5.662404561,0
133.0396392,13.34357432,0
149.0345538,4.15182594,0
151.0502039,4.436504217,0
39.02292652,1.931366035,0
49.00727645,3.20600041,0
63.02292652,3.515310339,0
65.03857658,4.513378483,0
75.02292652,2.569462127,0
79.05422664,2.473558192,0
91.05422664,17.99845571,0
93.06987671,2.633152603,0
101.0385766,7.95442147,0
103.0542266,7.574816869,0
104.0494756,6.513907696,0
105.0698767,7.176365271,0
116.0494756,2.914165027,0
118.0651257,3.035285417,0
119.0491413,2.216875579,0
120.0807757,4.530226635,0
49.00727645,2.529467246,0
51.02292652,2.570406043,0
63.02292652,0.9887643633,0
74.00252542,1.146395538,0
75.02292652,1.639672934,0
76.01817548,1.190118165,0
77.03857658,2.759398743,0
78.03382555,1.139251993,0
79.05422664,2.859045228,0
88.01817548,1.135043358,0
89.03857658,0.9473413977,0
90.03382555,1.611470227,0
91.05422664,8.66889087,0
92.04947561,1.259057688,0
101.0385766,6.106180242,0
103.0542266,4.327943718,0
104.0494756,7.173394729,0
105.0334912,4.055211077,0
105.0698767,3.179957908,0
106.0651257,3.753824131,0
107.0491413,1.087806795,0
107.0855268,1.790595394,0
108.0807757,1.034332073,0
120.0443902,4.68199381,0
121.0284058,2.164928966,0
122.0600403,0.9689078002,0
133.0647913,1.005793807,0
142.0287402,1.61079998,0
144.0443902,1.685878607,0
146.0600403,1.109804978,0
242.1175552,0.9933207664,0
39.02292652,1.369714049,0
49.00727645,4.110792653,0
51.02292652,4.802602346,0
53.03857658,1.926441751,0
63.02292652,3.512106372,0
65.03857658,3.533451393,0
67.05422664,3.373836544,0
73.00727645,1.15072031,0
75.02292652,3.421703653,0
77.03857658,3.495459865,0
78.03382555,1.147068231,0
79.05422664,2.223432301,0
91.05422664,8.232053068,0
92.04947561,1.574516828,0
95.04914126,1.204595032,0
101.0385766,10.20855719,0
103.0542266,6.714719773,0
104.0494756,9.456594227,0
118.0651257,1.691434898,0
183.0804414,1.174204136,0
197.0597059,1.828705336,0
198.0913404,1.638188118,0
222.0913404,1.142960636,0
300.1019051,1.649703982,0
15.02292652,2.253768396,0
49.00727645,2.75905115,0
51.02292652,4.321632981,0
63.02292652,3.586332645,0
75.02292652,2.83031286,0
77.03857658,1.694915761,0
79.05422664,3.14796038,0
89.03857658,1.36373518,0
91.05422664,3.259349711,0
94.99499752,1.325379001,0
101.0385766,7.800445789,0
103.0542266,5.39731879,0
104.0494756,7.093229393,0
105.0698767,4.969258523,0
121.0106476,7.519201155,0
123.0262976,7.823636791,0
136.0215466,6.457987585,0
148.0215466,1.654717315,0
151.0212123,1.56895473,0
152.0528467,1.66813107,0
254.0634114,1.746329758,0
39.02292652,1.515118984,0
49.00727645,3.571475043,0
51.02292652,4.580169787,0
53.03857658,1.220845092,0
63.02292652,5.413305669,0
65.03857658,2.959369699,0
75.02292652,2.41371958,0
76.01817548,1.460693457,0
77.03857658,1.670677484,0
78.03382555,1.314407715,0
79.01784114,1.491666718,0
79.05422664,3.009591699,0
81.0334912,1.760944225,0
89.03857658,1.344232977,0
90.03382555,1.491441974,0
91.05422664,4.602109989,0
92.04947561,1.333309497,0
101.0385766,6.903597755,0
103.0542266,5.514351749,0
104.0494756,7.108113099,0
105.0334912,1.587587876,0
105.0698767,4.895329083,0
107.0491413,5.703019327,0
120.0443902,5.225706877,0
121.0647913,3.02408121,0
254.117554725,3.02408121,0
39.02292652,4.104064219,0
49.00727645,3.597912225,0
51.02292652,1.783806506,0
63.02292652,2.780379408,0
75.02292652,2.922907765,0
77.03857658,1.304721468,0
84.98395416,1.773597579,0
90.03382555,2.202211062,0
91.05422664,5.427706949,0
98.99960423,1.814640195,0
101.0385766,9.402527599,0
103.0542266,8.774978516,0
104.0494756,8.400769,0
108.9839542,2.065091134,0
113.0152543,3.139464649,0
125.0152543,6.980985575,0
138.0105033,3.720453479,0
138.9945188,4.402131317,0
140.0261533,5.695683647,0
39.02292652,4.104064219,0
49.00727645,3.597912225,0
51.02292652,1.783806506,0
63.02292652,2.780379408,0
75.02292652,2.922907765,0
77.03857658,1.304721468,0
84.98395416,1.773597579,0
90.03382555,2.202211062,0
91.05422664,5.427706949,0
98.99960423,1.814640195,0
101.0385766,9.402527599,0
103.0542266,8.774978516,0
104.0494756,8.400769,0
108.9839542,2.065091134,0
113.0152543,3.139464649,0
125.0152543,6.980985575,0
138.0105033,3.720453479,0
138.9945188,4.402131317,0
140.0261533,5.695683647,0
27.02292652,1.01433846,0
29.03857658,2.490300805,0
49.00727645,1.478868648,0
51.02292652,2.577659505,0
56.97934745,8.606655712,0
58.99499752,1.417002397,0
61.01064758,3.740846729,0
63.02292652,1.135140623,0
63.02629764,1.341464031,0
75.02292652,1.542735984,0
77.03857658,1.142871858,0
79.05422664,2.701285366,0
90.03382555,1.285194401,0
91.05422664,5.249256036,0
101.0385766,5.148342199,0
103.0542266,3.538134967,0
104.0494756,4.865799456,0
105.0698767,3.144586617,0
106.0651257,2.972911925,0
107.0855268,1.882402168,0
111.0262976,1.9069769,0
121.0106476,4.756127617,0
123.0262976,1.752405291,0
136.0215466,2.49179675,0
137.0055622,2.277312224,0
137.0419477,1.587184597,0
149.0419477,1.451669192,0
158.0058965,3.043509645,0
160.0215466,2.12315144,0
258.0947116,1.036606478,0
268.0790615,0.995364941,0
49.00727645,4.361452996,0
51.02292652,3.312647697,0
53.03857658,1.372243907,0
