molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
100	norethindrone	119.0846	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34	298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		121.1004		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		123.0797		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		129.0689		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		131.0846		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		133.0642		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		133.0999		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		135.0795		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		135.1154		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		141.069		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		143.0845		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		145.1		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		146.1038		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		147.0794		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		147.1156		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		149.0948		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		155.0846		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		157.0999		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		159.0791		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		159.1155		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		161.0945		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		161.1314		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		163.1103		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		167.0841		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		169.0997		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		171.1156		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		172.1194		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		173.0948		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		173.1312		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		174.1351		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		175.1109		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		181.0998		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		183.1156		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		185.0949		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		185.1314		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		187.1104		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		189.1261		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		193.0998		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		195.1155		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		197.1311		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		199.1105		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		199.1473		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		201.1266		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		203.1421		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		207.1157		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		209.1307		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		211.1107		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		211.1471		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		213.1265		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		213.1631		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		214.1659		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		221.1317		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		222.1365		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		223.1475		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		224.1517		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		225.1271		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		227.1419		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		229.1576		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		231.1737		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		232.1767		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		235.1472		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		237.1624		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		239.1423		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		239.1781		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		241.1575		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		253.1573		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		253.194		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		257.1896		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		263.1787		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		264.1828		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		281.1897		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		282.1927		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		299.2005		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		300.2035		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		301.2063		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
		83.0852		298.426	3.4925	2	1	37.3	0	0	1	0.69508852
