59.99025,6.33,24000
71.99025,13.15,24000
75.02293,7.88,24000
89.0168,14.25,24000
98.9996,8.82,24000
110.9996,16.25,24000
113.01525,18.42,24000
116.02769,7.4,24000
121.01065,21.29,24000
123.0263,11.31,24000
125.01525,100,24000
141.02294,6.83,24000
143.03859,5.79,24000
154.97168,41.87,24000
156.98733,22.78,24000
181.98257,32.37,24000
213.02631,5.94,24000
226.02002,17.88,24000
228.03567,8.7,24000
282.98734,9.06,24000
297.00299,11.78,24000
299.018642052,11.78,24000
63.02293,10.72,524.08
65.03858,38.59,524.08
75.02293,4.82,524.08
91.05423,100,524.08
180.04439,4.17,524.08
234.09134,9.04,524.08
250.08626,12.67,524.08
278.08117,22.69,524.08
293.09207,15.89,524.08
325.06414,9.77,524.08
369.05397,5.07,524.08
379.0747,4.83,524.08
381.05397,4.95,524.08
419.06962,4.54,524.08
419.106,5.04,524.08
79.05423,37.05,2520
91.05423,100,2520
93.06988,28.92,2520
104.04948,17.18,2520
105.03349,57.8,2520
115.05423,31.05,2520
117.06988,31.35,2520
128.04948,44.52,2520
130.06513,69.7,2520
132.08078,98.9,2520
144.08078,24.74,2520
158.09643,44.82,2520
43.01784,17.8,6625
51.02293,15.64,6625
63.02293,31.32,6625
65.03858,43.54,6625
78.03383,26.39,6625
79.05423,33.73,6625
94.06513,41.89,6625
108.04439,36.01,6625
116.04948,34.23,6625
118.06513,14.51,6625
122.06004,14.9,6625
128.04948,100,6625
130.06513,37.35,6625
132.08078,20.68,6625
134.06004,10.1,6625
142.06513,37.08,6625
144.08078,11.34,6625
152.04948,38.24,6625
160.07569,21.6,6625
176.0706,13.04,6625
184.07569,67,6625
210.09134,19.09,6625
212.0706,10.51,6625
54.03383,16.73,85000
56.04948,19.02,85000
65.03858,100,85000
71.01276,19.73,85000
82.02874,19.01,85000
83.04914,12.4,85000
92.04948,30.56,85000
94.02874,15.14,85000
94.06513,25.34,85000
96.04439,35.24,85000
120.04439,41.91,85000
122.02365,12.64,85000
124.0393,39.14,85000
128.04948,15.42,85000
130.06513,16.37,85000
133.03964,15.65,85000
145.07602,13.41,85000
150.01857,16.35,85000
158.06004,12.95,85000
171.05529,34.29,85000
172.07569,12.38,85000
173.07094,48.05,85000
187.08659,48.86,85000
197.07094,33.43,85000
200.0706,36.45,85000
213.06585,39.68,85000
215.0815,62.41,85000
243.076418189,62.41,85000
91.05423,9.2,1140
103.05423,6.21,1140
106.06513,15.84,1140
115.05423,6.78,1140
127.05423,100,1140
129.06988,38.75,1140
132.04439,38.85,1140
133.03964,8.54,1140
145.03964,14.9,1140
