molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		167.1055		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		169.0646		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		171.079		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		172.0831		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		173.0953		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		175.0739		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		177.0883		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		179.0863		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		181.1012		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		183.0806		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		185.0581		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		185.0951		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		187.0738		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		187.1099		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		188.0816		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		189.0721		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		189.0897		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		189.1052		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		191.0853		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		193.0851		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		193.1018		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		195.0978		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		197.0944		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		199.0891		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		199.1102		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		201.0896		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		203.0836		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		205.0646		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		205.1007		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		207.1156		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		209.0953		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		210.1017		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		211.0909		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		211.1106		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		212.1144		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		213.0897		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		213.1041		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		213.1275		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		214.095		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		219.099		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		219.1166		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		221.0975		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		222.1026		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		223.1105		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		224.1144		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		225.0885		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		225.127		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		226.1313		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		227.1051		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		227.1233		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		227.1422		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		233.0921		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		235.1114		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		236.1147		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		237.0913		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		237.1267		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		238.13		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		239.1087		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		239.142		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		240.1146		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		241.121		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		245.1323		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		247.1106		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		247.1463		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		248.1182		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		249.1247		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		251.1066		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		251.1432		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		252.1452		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		253.1216		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		254.1254		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		255.124		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		256.1195		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		256.1411		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		257.1326		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		259.111		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		260.1196		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		261.1263		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		262.1323		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		263.1429		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		265.1221		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		265.1566		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		267.173		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		271.112		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		271.1461		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		273.1281		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		274.1328		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		275.1051		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		275.1426		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		276.1475		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		277.122		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		277.1579		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		278.1284		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		278.1616		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		279.1366		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		279.1727		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		280.1425		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		280.1762		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		281.1532		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		287.1422		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		288.1436		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		289.1582		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		290.1628		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		291.1382		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		291.1628		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		292.1456		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		293.1288		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		293.1537		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		294.1564		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		295.1688		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		296.1709		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		297.1657		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		299.1418		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		305.153		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		306.1543		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		307.1691		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		308.1724		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		309.1446		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		309.1637		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		310.1503		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		311.1616		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		313.1606		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		313.1842		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		315.1734		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		317.1534		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		318.1552		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		319.1497		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		323.1636		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		324.1671		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		325.1804		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		326.1811		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		327.1744		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		329.1718		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		333.1647		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		335.1639		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		336.1666		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		337.1616		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		338.1584		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		343.1712		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		345.1725		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		347.1826		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		351.1754		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		353.1748		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		354.1766		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		355.1688		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		356.1725		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		357.1591		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		357.1712		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		361.1849		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		363.1752		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		371.1841		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		372.1885		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		373.1804		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		374.1859		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		375.1721		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		391.1926		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		392.1923		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		393.1867		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		394.1876		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		411.1973		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		412.2016		410.457	1.8437	5	3	94.83	2	0	0	0.645896
		74.0982		410.457	1.8437	5	3	94.83	2	0	0	0.645896
