Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
501.986694,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
502.98291,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
505.0064,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
510.9927,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
520.9971,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
531.309,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
532.3063,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
549.3175,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
551.975,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
560.9812,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
575.261,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
610.9564,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
634.97,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
652.9593,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
675.95202,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
679.0028,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
693.0009,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
693.42303,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
711.0044,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
711.4064,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
761.4251,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
762.44866,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
781.0316,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
802.523,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
811.610779,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
829.5003,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
830.5207,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
837.48333,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
855.4826,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
856.5054,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
873.39941,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
873.5083,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
919.0332,0,0.812,-4.873,7.64,-5.493,3.976,1.796,5.149,6.447,7.382,2.505,0,0,1,0,0.4,0.2,0.4,0.6,1,0,0,1,1
