molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		173.095		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		175.0752		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		177.0536		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		177.0722		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		177.0877		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		179.0526		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		179.0686		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		179.0856		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		179.1054		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		181.0641		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		181.0834		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		181.0967		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		183.0799		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		184.0836		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		185.0593		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		185.0742		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		185.0951		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		186.0642		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		187.0743		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		187.1098		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		188.0774		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		189.0693		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		189.0907		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		191.0699		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		191.0864		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		193.0642		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		193.0837		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		193.0995		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		195.08		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		195.1023		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		195.1168		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		196.0853		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		197.0594		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		197.081		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		197.0952		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		198.0994		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		199.0739		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		199.0931		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		199.1106		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		201.0904		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		203.0717		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		203.0846		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		205.0647		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		205.0846		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		205.1034		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		206.0678		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		207.0788		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		208.0853		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		209.0784		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		209.0953		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		210.1003		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		211.0739		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		211.1105		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		212.1163		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		213.0733		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		213.0907		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		213.1253		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		214.0925		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		214.1349		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		215.086		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		215.1042		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		217.0863		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		217.0986		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		219.0996		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		219.1147		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		221.0949		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		222.1016		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		223.0749		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		223.1108		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		224.0794		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		224.114		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		225.0902		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		225.1264		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		226.1305		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		227.0685		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		227.0841		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		227.1071		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		227.1432		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		229.0835		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		229.1027		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		231.0818		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		231.118		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		232.1183		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		233.0957		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		233.1288		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		234.1008		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		235.1103		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		236.1159		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		237.0906		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		237.1268		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		238.0963		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		238.1296		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		239.106		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		239.1309		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		239.1426		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		240.1098		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		241.087		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		241.1215		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		242.0917		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		242.1238		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		243.0802		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		243.1175		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		244.1214		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		245.0959		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		245.1313		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		246.1012		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		246.1356		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		247.1108		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		248.1153		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		249.0909		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		249.1268		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		250.0929		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		250.1313		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		251.105		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		251.1416		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		252.109		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		252.1467		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		253.1214		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		254.1248		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		255.1162		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		255.1363		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		256.1229		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		256.1389		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		257.0957		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		257.1331		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		258.1018		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		258.1383		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		259.1114		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		260.1162		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		261.1264		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		262.0945		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		262.1304		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		263.1053		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		263.1421		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		264.1107		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		264.1457		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		265.1216		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		266.1243		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		267.1027		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		267.1366		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		268.1429		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		269.0974		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		269.1146		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		269.1293		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		269.153		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		270.121		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		271.1116		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		271.1491		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		272.1127		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		273.1272		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		274.1299		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		275.1061		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		275.1429		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		276.1128		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		276.1489		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		277.1212		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		277.1575		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		278.1266		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		278.1621		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		279.1366		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		279.1718		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		280.1399		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		281.1336		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		281.1511		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		282.1324		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		282.1557		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		283.111		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		283.1476		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		285.1291		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		287.1065		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		287.1427		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		288.1129		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		289.1216		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		289.1571		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		290.1274		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		291.1374		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		291.1745		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		292.1412		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		293.1182		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		294.1235		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		295.1327		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		296.1363		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		296.1719		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		297.131		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		297.1463		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		297.1846		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		298.1324		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		298.1507		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		299.1432		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		300.1458		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		301.1227		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		301.1531		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		302.1259		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		303.1189		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		303.1364		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		304.1122		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		305.1243		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		307.132		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		307.1688		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		308.1354		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		309.1475		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		310.1506		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		310.1902		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		311.1434		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		312.1469		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		313.1205		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		313.1411		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		314.149		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		315.138		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		316.141		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		317.1371		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		319.1325		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		320.1364		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		321.1287		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		321.1592		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		322.1336		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		323.1367		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		325.1441		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		325.1802		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		326.1508		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		327.1414		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		327.1562		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		327.1972		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		328.1611		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		329.155		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		330.1568		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		331.1512		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		332.1553		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		333.1291		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		335.1418		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		337.1431		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		337.1779		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		338.1474		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		338.1805		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		339.1396		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		340.1423		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		341.1379		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		342.1409		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		345.1503		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		346.1529		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		347.164		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		348.1703		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		349.1611		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		350.1641		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		351.1729		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		353.139		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		355.1541		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		355.1886		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		356.1564		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		356.1914		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		357.1499		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		358.1535		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		359.1467		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		360.1489		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		361.1443		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		365.1557		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		366.1561		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		367.175		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		373.201		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		374.2042		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		375.1593		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		375.1953		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		376.165		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		376.1935		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		377.1556		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		378.1606		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		379.1565		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		381.1507		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		387.1979		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		393.2074		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		394.2113		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		395.1706		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		396.1781		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		397.1882		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		413.1954		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		414.199		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		415.1916		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		416.1948		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		417.1977		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		433.2014		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		434.2044		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		435.2036		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		436.1998		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		453.2078		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		454.2119		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
		133.0864		412.429	0.5685	6	4	115.06	2	0	0	0.527233336
