Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
190.9931,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
192.9895,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
194.9879,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
197.002352,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
204.9893,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
205.0089,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
205.0695,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
206.9874,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
207.0058,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
210.314,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
212.997,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
214.993,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
216.9897,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
217.0095,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
221.002,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
222.9998,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
224.861,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
224.996,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
228.022,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
228.9897,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
229.0769,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
232.231,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
232.9847,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
233.003,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
234.998,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
236.9957,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
240.9918,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
241.00872,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
244.9849,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
246.8182,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
250.9945,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
251.0756,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
252.99,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
254.9867,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
