479.975952,44.085,44.814,44.586,44.159,44.534
483.242432,45.085,45.814,45.586,45.159,45.534
487.210388,46.085,46.814,46.586,46.159,46.534
488.160156,47.085,47.814,47.586,47.159,47.534
491.191956,48.085,48.814,48.586,48.159,48.534
494.279602,49.085,49.814,49.586,49.159,49.534
495.653992,50.085,50.814,50.586,50.159,50.534
498.412964,51.085,51.814,51.586,51.159,51.534
503.028198,52.085,52.814,52.586,52.159,52.534
503.699951,53.085,53.814,53.586,53.159,53.534
504.344543,54.085,54.814,54.586,54.159,54.534
505.154541,55.085,55.814,55.586,55.159,55.534
510.176514,56.085,56.814,56.586,56.159,56.534
512.168701,57.085,57.814,57.586,57.159,57.534
513.265381,58.085,58.814,58.586,58.159,58.534
514.957397,59.085,59.814,59.586,59.159,59.534
515.922852,60.085,60.814,60.586,60.159,60.534
520.973389,61.085,61.814,61.586,61.159,61.534
521.82373,62.085,62.814,62.586,62.159,62.534
523.168945,63.085,63.814,63.586,63.159,63.534
529.036865,64.085,64.814,64.586,64.159,64.534
530.991211,65.085,65.814,65.586,65.159,65.534
532.376709,66.085,66.814,66.586,66.159,66.534
534.575195,67.085,67.814,67.586,67.159,67.534
538.003174,68.085,68.814,68.586,68.159,68.534
539.217773,69.085,69.814,69.586,69.159,69.534
540.672852,70.085,70.814,70.586,70.159,70.534
548.061401,71.085,71.814,71.586,71.159,71.534
554.117432,72.085,72.814,72.586,72.159,72.534
556.030396,73.085,73.814,73.586,73.159,73.534
557.288818,74.085,74.814,74.586,74.159,74.534
557.996094,75.085,75.814,75.586,75.159,75.534
559.942261,76.085,76.814,76.586,76.159,76.534
561.328735,77.085,77.814,77.586,77.159,77.534
564.123047,78.085,78.814,78.586,78.159,78.534
564.94873,79.085,79.814,79.586,79.159,79.534
566.439941,80.085,80.814,80.586,80.159,80.534
571.33374,81.085,81.814,81.586,81.159,81.534
572.047363,82.085,82.814,82.586,82.159,82.534
575.219238,83.085,83.814,83.586,83.159,83.534
575.888916,84.085,84.814,84.586,84.159,84.534
577.102905,85.085,85.814,85.586,85.159,85.534
579.645874,86.085,86.814,86.586,86.159,86.534
580.942627,87.085,87.814,87.586,87.159,87.534
582.110107,88.085,88.814,88.586,88.159,88.534
583.458984,89.085,89.814,89.586,89.159,89.534
585.237061,90.085,90.814,90.586,90.159,90.534
598.172485,91.085,91.814,91.586,91.159,91.534
599.352783,92.085,92.814,92.586,92.159,92.534
600.382812,93.085,93.814,93.586,93.159,93.534
601.06665,94.085,94.814,94.586,94.159,94.534
602.267578,95.085,95.814,95.586,95.159,95.534
609.302002,96.085,96.814,96.586,96.159,96.534
613.415771,97.085,97.814,97.586,97.159,97.534
622.208984,98.085,98.814,98.586,98.159,98.534
623.023193,99.085,99.814,99.586,99.159,99.534
623.991455,100.085,100.814,100.586,100.159,100.534
625.216187,101.085,101.814,101.586,101.159,101.534
638.299561,102.085,102.814,102.586,102.159,102.534
640.265625,103.085,103.814,103.586,103.159,103.534
641.235107,104.085,104.814,104.586,104.159,104.534
646.095947,105.085,105.814,105.586,105.159,105.534
649.2771,106.085,106.814,106.586,106.159,106.534
651.526611,107.085,107.814,107.586,107.159,107.534
657.128906,108.085,108.814,108.586,108.159,108.534
658.094971,109.085,109.814,109.586,109.159,109.534
659.420898,110.085,110.814,110.586,110.159,110.534
663.387695,111.085,111.814,111.586,111.159,111.534
668.33252,112.085,112.814,112.586,112.159,112.534
669.357178,113.085,113.814,113.586,113.159,113.534
680.219727,114.085,114.814,114.586,114.159,114.534
681.987793,115.085,115.814,115.586,115.159,115.534
685.957764,116.085,116.814,116.586,116.159,116.534
691.648682,117.085,117.814,117.586,117.159,117.534
693.22583,118.085,118.814,118.586,118.159,118.534
694.307861,119.085,119.814,119.586,119.159,119.534
696.332397,120.085,120.814,120.586,120.159,120.534
697.127808,121.085,121.814,121.586,121.159,121.534
709.464478,122.085,122.814,122.586,122.159,122.534
710.79541,123.085,123.814,123.586,123.159,123.534
711.744873,124.085,124.814,124.586,124.159,124.534
714.071777,125.085,125.814,125.586,125.159,125.534
715.578979,126.085,126.814,126.586,126.159,126.534
716.216553,127.085,127.814,127.586,127.159,127.534
723.267822,128.085,128.814,128.586,128.159,128.534
724.081909,129.085,129.814,129.586,129.159,129.534
725.488892,130.085,130.814,130.586,130.159,130.534
728.352051,131.085,131.814,131.586,131.159,131.534
735.806396,132.085,132.814,132.586,132.159,132.534
738.34668,133.085,133.814,133.586,133.159,133.534
744.365234,134.085,134.814,134.586,134.159,134.534
747.456055,135.085,135.814,135.586,135.159,135.534
753.27124,136.085,136.814,136.586,136.159,136.534
761.609131,137.085,137.814,137.586,137.159,137.534
764.462158,138.085,138.814,138.586,138.159,138.534
765.280029,139.085,139.814,139.586,139.159,139.534
769.275635,140.085,140.814,140.586,140.159,140.534
770.328613,141.085,141.814,141.586,141.159,141.534
771.386353,142.085,142.814,142.586,142.159,142.534
787.432617,143.085,143.814,143.586,143.159,143.534
796.139526,144.085,144.814,144.586,144.159,144.534
797.232788,145.085,145.814,145.586,145.159,145.534
806.556885,146.085,146.814,146.586,146.159,146.534
808.442383,147.085,147.814,147.586,147.159,147.534
811.637329,148.085,148.814,148.586,148.159,148.534
812.300049,149.085,149.814,149.586,149.159,149.534
813.149292,150.085,150.814,150.586,150.159,150.534
817.219238,151.085,151.814,151.586,151.159,151.534
820.274048,152.085,152.814,152.586,152.159,152.534
821.288208,153.085,153.814,153.586,153.159,153.534
823.361328,154.085,154.814,154.586,154.159,154.534
824.618286,155.085,155.814,155.586,155.159,155.534
828.517456,156.085,156.814,156.586,156.159,156.534
830.409302,157.085,157.814,157.586,157.159,157.534
831.306763,158.085,158.814,158.586,158.159,158.534
832.105469,159.085,159.814,159.586,159.159,159.534
833.18457,160.085,160.814,160.586,160.159,160.534
835.212891,161.085,161.814,161.586,161.159,161.534
836.078247,162.085,162.814,162.586,162.159,162.534
838.518677,163.085,163.814,163.586,163.159,163.534
839.455811,164.085,164.814,164.586,164.159,164.534
845.612915,165.085,165.814,165.586,165.159,165.534
847.433594,166.085,166.814,166.586,166.159,166.534
848.125854,167.085,167.814,167.586,167.159,167.534
851.380859,168.085,168.814,168.586,168.159,168.534
852.370605,169.085,169.814,169.586,169.159,169.534
853.270508,170.085,170.814,170.586,170.159,170.534
865.5979,171.085,171.814,171.586,171.159,171.534
866.295654,172.085,172.814,172.586,172.159,172.534
867.19043,173.085,173.814,173.586,173.159,173.534
868.372192,174.085,174.814,174.586,174.159,174.534
869.331177,175.085,175.814,175.586,175.159,175.534
871.557007,176.085,176.814,176.586,176.159,176.534
877.137451,177.085,177.814,177.586,177.159,177.534
880.216553,178.085,178.814,178.586,178.159,178.534
883.442261,179.085,179.814,179.586,179.159,179.534
884.216553,180.085,180.814,180.586,180.159,180.534
888.167114,181.085,181.814,181.586,181.159,181.534
889.282959,182.085,182.814,182.586,182.159,182.534
892.127808,183.085,183.814,183.586,183.159,183.534
893.467896,184.085,184.814,184.586,184.159,184.534
895.607422,185.085,185.814,185.586,185.159,185.534
899.010132,186.085,186.814,186.586,186.159,186.534
901.351196,187.085,187.814,187.586,187.159,187.534
902.325562,188.085,188.814,188.586,188.159,188.534
909.424438,189.085,189.814,189.586,189.159,189.534
910.515381,190.085,190.814,190.586,190.159,190.534
911.526367,191.085,191.814,191.586,191.159,191.534
914.30896,192.085,192.814,192.586,192.159,192.534
915.217773,193.085,193.814,193.586,193.159,193.534
918.666138,194.085,194.814,194.586,194.159,194.534
919.39624,195.085,195.814,195.586,195.159,195.534
920.06665,196.085,196.814,196.586,196.159,196.534
921.123901,197.085,197.814,197.586,197.159,197.534
922.205688,198.085,198.814,198.586,198.159,198.534
925.063721,199.085,199.814,199.586,199.159,199.534
931.132812,200.085,200.814,200.586,200.159,200.534
932.351929,201.085,201.814,201.586,201.159,201.534
933.524048,202.085,202.814,202.586,202.159,202.534
935.493286,203.085,203.814,203.586,203.159,203.534
936.552002,204.085,204.814,204.586,204.159,204.534
937.588623,205.085,205.814,205.586,205.159,205.534
938.471069,206.085,206.814,206.586,206.159,206.534
939.61792,207.085,207.814,207.586,207.159,207.534
946.257812,208.085,208.814,208.586,208.159,208.534
949.370239,209.085,209.814,209.586,209.159,209.534
950.284546,210.085,210.814,210.586,210.159,210.534
951.551758,211.085,211.814,211.586,211.159,211.534
953.396606,212.085,212.814,212.586,212.159,212.534
954.491577,213.085,213.814,213.586,213.159,213.534
963.686768,214.085,214.814,214.586,214.159,214.534
964.524658,215.085,215.814,215.586,215.159,215.534
965.192139,216.085,216.814,216.586,216.159,216.534
982.221924,217.085,217.814,217.586,217.159,217.534
278.049927,218.085,218.814,218.586,218.159,218.534
278.957642,219.085,219.814,219.586,219.159,219.534
281.258667,0.112,0.874,0.633,0.434,0.357
291.996094,0.112,0.874,0.633,0.434,0.357
293.827637,0.112,0.874,0.633,0.434,0.357
299.065979,0.112,0.874,0.633,0.434,0.357
309.152832,0.112,0.874,0.633,0.434,0.357
324.236206,0.112,0.874,0.633,0.434,0.357
334.968811,0.112,0.874,0.633,0.434,0.357
341.283569,0.112,0.874,0.633,0.434,0.357
343.978516,0.112,0.874,0.633,0.434,0.357
353.147217,0.112,0.874,0.633,0.434,0.357
353.84436,0.112,0.874,0.633,0.434,0.357
359.101166,0.112,0.874,0.633,0.434,0.357
359.888855,0.112,0.874,0.633,0.434,0.357
368.931641,0.112,0.874,0.633,0.434,0.357
375.024811,0.112,0.874,0.633,0.434,0.357
375.664062,0.112,0.874,0.633,0.434,0.357
377.287628,0.112,0.874,0.633,0.434,0.357
378.192047,0.112,0.874,0.633,0.434,0.357
380.225586,0.112,0.874,0.633,0.434,0.357
381.088074,0.112,0.874,0.633,0.434,0.357
383.194763,0.112,0.874,0.633,0.434,0.357
384.326294,0.112,0.874,0.633,0.434,0.357
390.16333,0.112,0.874,0.633,0.434,0.357
391.216492,0.112,0.874,0.633,0.434,0.357
397.480957,0.112,0.874,0.633,0.434,0.357
405.885986,0.112,0.874,0.633,0.434,0.357
408.151367,0.112,0.874,0.633,0.434,0.357
408.941162,0.112,0.874,0.633,0.434,0.357
410.069397,0.112,0.874,0.633,0.434,0.357
412.908936,0.112,0.874,0.633,0.434,0.357
415.317749,0.112,0.874,0.633,0.434,0.357
416.189331,0.112,0.874,0.633,0.434,0.357
421.346222,0.112,0.874,0.633,0.434,0.357
422.236237,0.112,0.874,0.633,0.434,0.357
425.736572,0.112,0.874,0.633,0.434,0.357
430.427429,0.112,0.874,0.633,0.434,0.357
431.030762,0.112,0.874,0.633,0.434,0.357
436.663208,0.112,0.874,0.633,0.434,0.357
453.213257,0.112,0.874,0.633,0.434,0.357
453.853271,0.112,0.874,0.633,0.434,0.357
456.716797,0.112,0.874,0.633,0.434,0.357
457.249573,0.112,0.874,0.633,0.434,0.357
458.258514,0.112,0.874,0.633,0.434,0.357
459.323029,0.112,0.874,0.633,0.434,0.357
462.352295,0.112,0.874,0.633,0.434,0.357
468.064392,0.112,0.874,0.633,0.434,0.357
471.292297,0.112,0.874,0.633,0.434,0.357
472.837769,0.112,0.874,0.633,0.434,0.357
475.22522,0.112,0.874,0.633,0.434,0.357
476.323944,0.112,0.874,0.633,0.434,0.357
477.293152,0.112,0.874,0.633,0.434,0.357
481.310425,0.112,0.874,0.633,0.434,0.357
486.095825,0.112,0.874,0.633,0.434,0.357
488.752777,0.112,0.874,0.633,0.434,0.357
490.151245,0.112,0.874,0.633,0.434,0.357
491.134399,0.112,0.874,0.633,0.434,0.357
492.823486,0.112,0.874,0.633,0.434,0.357
493.837646,0.112,0.874,0.633,0.434,0.357
499.340332,0.112,0.874,0.633,0.434,0.357
500.92627,0.112,0.874,0.633,0.434,0.357
502.819702,0.112,0.874,0.633,0.434,0.357
503.328186,0.112,0.874,0.633,0.434,0.357
503.844055,0.112,0.874,0.633,0.434,0.357
504.448425,0.112,0.874,0.633,0.434,0.357
505.521667,0.112,0.874,0.633,0.434,0.357
506.153992,0.112,0.874,0.633,0.434,0.357
507.28186,0.112,0.874,0.633,0.434,0.357
508.139343,0.112,0.874,0.633,0.434,0.357
508.715088,0.112,0.874,0.633,0.434,0.357
509.322998,0.112,0.874,0.633,0.434,0.357
510.159729,0.112,0.874,0.633,0.434,0.357
511.108826,0.112,0.874,0.633,0.434,0.357
513.214233,0.112,0.874,0.633,0.434,0.357
514.097351,0.112,0.874,0.633,0.434,0.357
515.079712,0.112,0.874,0.633,0.434,0.357
518.323853,0.112,0.874,0.633,0.434,0.357
519.041016,0.112,0.874,0.633,0.434,0.357
521.166443,0.112,0.874,0.633,0.434,0.357
522.086304,0.112,0.874,0.633,0.434,0.357
522.963379,0.112,0.874,0.633,0.434,0.357
529.374146,0.112,0.874,0.633,0.434,0.357
530.899231,0.112,0.874,0.633,0.434,0.357
532.089783,0.112,0.874,0.633,0.434,0.357
532.834473,0.112,0.874,0.633,0.434,0.357
534.093506,0.112,0.874,0.633,0.434,0.357
535.231201,0.112,0.874,0.633,0.434,0.357
536.079834,0.112,0.874,0.633,0.434,0.357
536.935913,0.112,0.874,0.633,0.434,0.357
537.806885,0.112,0.874,0.633,0.434,0.357
538.545166,0.112,0.874,0.633,0.434,0.357
539.760132,0.112,0.874,0.633,0.434,0.357
543.283936,0.112,0.874,0.633,0.434,0.357
545.483398,0.112,0.874,0.633,0.434,0.357
553.24353,0.112,0.874,0.633,0.434,0.357
554.189453,0.112,0.874,0.633,0.434,0.357
555.107849,0.112,0.874,0.633,0.434,0.357
556.199341,0.112,0.874,0.633,0.434,0.357
557.188904,0.112,0.874,0.633,0.434,0.357
558.325073,0.112,0.874,0.633,0.434,0.357
559.441162,0.112,0.874,0.633,0.434,0.357
563.392944,0.112,0.874,0.633,0.434,0.357
564.342773,0.112,0.874,0.633,0.434,0.357
565.162598,0.112,0.874,0.633,0.434,0.357
567.527832,0.112,0.874,0.633,0.434,0.357
569.09668,0.112,0.874,0.633,0.434,0.357
573.235718,0.112,0.874,0.633,0.434,0.357
573.872803,0.112,0.874,0.633,0.434,0.357
575.213562,0.112,0.874,0.633,0.434,0.357
576.479736,0.112,0.874,0.633,0.434,0.357
582.099854,0.112,0.874,0.633,0.434,0.357
583.982666,0.112,0.874,0.633,0.434,0.357
584.817871,0.112,0.874,0.633,0.434,0.357
585.449829,0.112,0.874,0.633,0.434,0.357
587.480713,0.112,0.874,0.633,0.434,0.357
589.125,0.112,0.874,0.633,0.434,0.357
589.857056,0.112,0.874,0.633,0.434,0.357
591.335327,0.112,0.874,0.633,0.434,0.357
593.54541,0.112,0.874,0.633,0.434,0.357
599.153564,0.112,0.874,0.633,0.434,0.357
601.312927,0.112,0.874,0.633,0.434,0.357
602.344727,0.112,0.874,0.633,0.434,0.357
605.229919,0.112,0.874,0.633,0.434,0.357
606.044434,0.112,0.874,0.633,0.434,0.357
607.083252,0.112,0.874,0.633,0.434,0.357
607.802979,0.112,0.874,0.633,0.434,0.357
611.162537,0.112,0.874,0.633,0.434,0.357
613.219177,0.112,0.874,0.633,0.434,0.357
614.208252,0.112,0.874,0.633,0.434,0.357
614.943481,0.112,0.874,0.633,0.434,0.357
616.26123,0.112,0.874,0.633,0.434,0.357
617.239929,0.112,0.874,0.633,0.434,0.357
617.832764,0.112,0.874,0.633,0.434,0.357
619.109741,0.112,0.874,0.633,0.434,0.357
620.09021,0.112,0.874,0.633,0.434,0.357
623.606201,0.112,0.874,0.633,0.434,0.357
625.371094,0.112,0.874,0.633,0.434,0.357
629.113037,0.112,0.874,0.633,0.434,0.357
631.285767,0.112,0.874,0.633,0.434,0.357
632.427246,0.112,0.874,0.633,0.434,0.357
633.305969,0.112,0.874,0.633,0.434,0.357
634.005371,0.112,0.874,0.633,0.434,0.357
635.159546,0.112,0.874,0.633,0.434,0.357
638.429932,0.112,0.874,0.633,0.434,0.357
639.142578,0.112,0.874,0.633,0.434,0.357
644.970947,0.112,0.874,0.633,0.434,0.357
645.833496,0.112,0.874,0.633,0.434,0.357
646.540649,0.112,0.874,0.633,0.434,0.357
647.614746,0.112,0.874,0.633,0.434,0.357
649.493652,0.112,0.874,0.633,0.434,0.357
651.267822,0.112,0.874,0.633,0.434,0.357
652.501709,0.112,0.874,0.633,0.434,0.357
653.303345,0.112,0.874,0.633,0.434,0.357
655.203003,0.112,0.874,0.633,0.434,0.357
656.197632,0.112,0.874,0.633,0.434,0.357
657.307983,0.112,0.874,0.633,0.434,0.357
658.356934,0.112,0.874,0.633,0.434,0.357
659.635254,0.112,0.874,0.633,0.434,0.357
661.488525,0.112,0.874,0.633,0.434,0.357
662.373413,0.112,0.874,0.633,0.434,0.357
663.271667,0.112,0.874,0.633,0.434,0.357
664.294983,0.112,0.874,0.633,0.434,0.357
665.272827,0.112,0.874,0.633,0.434,0.357
671.457947,0.112,0.874,0.633,0.434,0.357
672.555908,0.112,0.874,0.633,0.434,0.357
675.252808,0.112,0.874,0.633,0.434,0.357
676.276123,0.112,0.874,0.633,0.434,0.357
677.002197,0.112,0.874,0.633,0.434,0.357
679.320496,0.112,0.874,0.633,0.434,0.357
688.130615,0.112,0.874,0.633,0.434,0.357
689.338928,0.112,0.874,0.633,0.434,0.357
690.380371,0.112,0.874,0.633,0.434,0.357
691.865601,0.112,0.874,0.633,0.434,0.357
693.103333,0.112,0.874,0.633,0.434,0.357
694.241089,0.112,0.874,0.633,0.434,0.357
694.866699,0.112,0.874,0.633,0.434,0.357
706.645874,0.112,0.874,0.633,0.434,0.357
707.298584,0.112,0.874,0.633,0.434,0.357
708.41217,0.112,0.874,0.633,0.434,0.357
709.281738,0.112,0.874,0.633,0.434,0.357
710.297302,0.112,0.874,0.633,0.434,0.357
711.575684,0.112,0.874,0.633,0.434,0.357
714.353027,0.112,0.874,0.633,0.434,0.357
720.310608,0.112,0.874,0.633,0.434,0.357
723.610229,0.112,0.874,0.633,0.434,0.357
724.423279,0.112,0.874,0.633,0.434,0.357
725.338684,0.112,0.874,0.633,0.434,0.357
726.246155,0.112,0.874,0.633,0.434,0.357
727.232544,0.112,0.874,0.633,0.434,0.357
727.836182,0.112,0.874,0.633,0.434,0.357
731.005493,0.112,0.874,0.633,0.434,0.357
733.947266,0.112,0.874,0.633,0.434,0.357
734.489502,0.112,0.874,0.633,0.434,0.357
735.21875,0.112,0.874,0.633,0.434,0.357
736.155151,0.112,0.874,0.633,0.434,0.357
738.186523,0.112,0.874,0.633,0.434,0.357
738.97168,0.112,0.874,0.633,0.434,0.357
739.817383,0.112,0.874,0.633,0.434,0.357
740.513184,0.112,0.874,0.633,0.434,0.357
743.460449,0.112,0.874,0.633,0.434,0.357
744.158691,0.112,0.874,0.633,0.434,0.357
746.365784,0.112,0.874,0.633,0.434,0.357
746.917114,0.112,0.874,0.633,0.434,0.357
749.86853,0.112,0.874,0.633,0.434,0.357
752.247192,0.112,0.874,0.633,0.434,0.357
753.092773,0.112,0.874,0.633,0.434,0.357
753.863403,0.112,0.874,0.633,0.434,0.357
754.550781,0.112,0.874,0.633,0.434,0.357
756.299866,0.112,0.874,0.633,0.434,0.357
758.105103,0.112,0.874,0.633,0.434,0.357
760.394287,0.112,0.874,0.633,0.434,0.357
761.139648,0.112,0.874,0.633,0.434,0.357
762.440063,0.112,0.874,0.633,0.434,0.357
763.821289,0.112,0.874,0.633,0.434,0.357
764.401733,0.112,0.874,0.633,0.434,0.357
765.879333,0.112,0.874,0.633,0.434,0.357
766.875977,0.112,0.874,0.633,0.434,0.357
768.550537,0.112,0.874,0.633,0.434,0.357
769.536011,0.112,0.874,0.633,0.434,0.357
770.24707,0.112,0.874,0.633,0.434,0.357
771.345947,0.112,0.874,0.633,0.434,0.357
772.112915,0.112,0.874,0.633,0.434,0.357
772.859253,0.112,0.874,0.633,0.434,0.357
773.393433,0.112,0.874,0.633,0.434,0.357
774.196289,0.112,0.874,0.633,0.434,0.357
775.369934,0.112,0.874,0.633,0.434,0.357
776.830322,0.112,0.874,0.633,0.434,0.357
778.437683,0.112,0.874,0.633,0.434,0.357
779.430786,0.112,0.874,0.633,0.434,0.357
780.564697,0.112,0.874,0.633,0.434,0.357
782.339478,0.112,0.874,0.633,0.434,0.357
786.388916,0.112,0.874,0.633,0.434,0.357
788.550964,0.112,0.874,0.633,0.434,0.357
789.33606,0.112,0.874,0.633,0.434,0.357
790.289795,0.112,0.874,0.633,0.434,0.357
791.421265,0.112,0.874,0.633,0.434,0.357
792.208252,0.112,0.874,0.633,0.434,0.357
792.876465,0.112,0.874,0.633,0.434,0.357
793.950195,0.112,0.874,0.633,0.434,0.357
795.489502,0.112,0.874,0.633,0.434,0.357
796.091187,0.112,0.874,0.633,0.434,0.357
797.200439,0.112,0.874,0.633,0.434,0.357
798.289185,0.112,0.874,0.633,0.434,0.357
800.432495,0.112,0.874,0.633,0.434,0.357
801.090576,0.112,0.874,0.633,0.434,0.357
802.506714,0.112,0.874,0.633,0.434,0.357
803.42688,0.112,0.874,0.633,0.434,0.357
804.150146,0.112,0.874,0.633,0.434,0.357
805.09314,0.112,0.874,0.633,0.434,0.357
805.733887,0.112,0.874,0.633,0.434,0.357
806.318115,0.112,0.874,0.633,0.434,0.357
807.514771,0.112,0.874,0.633,0.434,0.357
808.27356,0.112,0.874,0.633,0.434,0.357
809.333984,0.112,0.874,0.633,0.434,0.357
810.207275,0.112,0.874,0.633,0.434,0.357
811.469727,0.112,0.874,0.633,0.434,0.357
812.310425,0.112,0.874,0.633,0.434,0.357
813.238647,0.112,0.874,0.633,0.434,0.357
814.210083,0.112,0.874,0.633,0.434,0.357
814.969604,0.112,0.874,0.633,0.434,0.357
818.325684,0.112,0.874,0.633,0.434,0.357
819.179932,0.112,0.874,0.633,0.434,0.357
821.257446,0.112,0.874,0.633,0.434,0.357
822.402405,0.112,0.874,0.633,0.434,0.357
823.065796,0.112,0.874,0.633,0.434,0.357
826.38385,0.112,0.874,0.633,0.434,0.357
827.219849,0.112,0.874,0.633,0.434,0.357
828.190063,0.112,0.874,0.633,0.434,0.357
829.269775,0.112,0.874,0.633,0.434,0.357
832.262146,0.112,0.874,0.633,0.434,0.357
833.509155,0.112,0.874,0.633,0.434,0.357
834.274414,0.112,0.874,0.633,0.434,0.357
836.505859,0.112,0.874,0.633,0.434,0.357
837.125854,0.112,0.874,0.633,0.434,0.357
837.99231,0.112,0.874,0.633,0.434,0.357
839.326721,0.112,0.874,0.633,0.434,0.357
840.278259,0.112,0.874,0.633,0.434,0.357
841.229004,0.112,0.874,0.633,0.434,0.357
842.093811,0.112,0.874,0.633,0.434,0.357
843.241211,0.112,0.874,0.633,0.434,0.357
844.313904,0.112,0.874,0.633,0.434,0.357
845.152466,0.112,0.874,0.633,0.434,0.357
846.27002,0.112,0.874,0.633,0.434,0.357
847.444214,0.112,0.874,0.633,0.434,0.357
848.088745,0.112,0.874,0.633,0.434,0.357
850.265015,0.112,0.874,0.633,0.434,0.357
851.186401,0.112,0.874,0.633,0.434,0.357
854.273743,0.112,0.874,0.633,0.434,0.357
855.291382,0.112,0.874,0.633,0.434,0.357
858.455566,0.112,0.874,0.633,0.434,0.357
860.296204,0.112,0.874,0.633,0.434,0.357
861.256592,0.112,0.874,0.633,0.434,0.357
862.471863,0.112,0.874,0.633,0.434,0.357
863.435181,0.112,0.874,0.633,0.434,0.357
864.379272,0.112,0.874,0.633,0.434,0.357
865.002441,0.112,0.874,0.633,0.434,0.357
866.333496,0.112,0.874,0.633,0.434,0.357
868.264954,0.112,0.874,0.633,0.434,0.357
871.557007,0.112,0.874,0.633,0.434,0.357
872.289917,0.112,0.874,0.633,0.434,0.357
873.345642,0.112,0.874,0.633,0.434,0.357
874.043213,0.112,0.874,0.633,0.434,0.357
876.373779,0.112,0.874,0.633,0.434,0.357
876.880249,0.112,0.874,0.633,0.434,0.357
877.403809,0.112,0.874,0.633,0.434,0.357
878.322937,0.112,0.874,0.633,0.434,0.357
879.327148,0.112,0.874,0.633,0.434,0.357
880.158447,0.112,0.874,0.633,0.434,0.357
886.277527,0.112,0.874,0.633,0.434,0.357
887.16687,0.112,0.874,0.633,0.434,0.357
887.893188,0.112,0.874,0.633,0.434,0.357
890.246277,0.112,0.874,0.633,0.434,0.357
891.272888,0.112,0.874,0.633,0.434,0.357
892.020142,0.112,0.874,0.633,0.434,0.357
893.624634,0.112,0.874,0.633,0.434,0.357
894.326416,0.112,0.874,0.633,0.434,0.357
895.376404,0.112,0.874,0.633,0.434,0.357
896.202576,0.112,0.874,0.633,0.434,0.357
897.012695,0.112,0.874,0.633,0.434,0.357
904.195679,0.112,0.874,0.633,0.434,0.357
905.224548,0.112,0.874,0.633,0.434,0.357
906.084473,0.112,0.874,0.633,0.434,0.357
906.811646,0.112,0.874,0.633,0.434,0.357
908.183472,0.112,0.874,0.633,0.434,0.357
909.235107,0.112,0.874,0.633,0.434,0.357
910.25885,0.112,0.874,0.633,0.434,0.357
912.229492,0.112,0.874,0.633,0.434,0.357
913.382202,0.112,0.874,0.633,0.434,0.357
921.45813,0.112,0.874,0.633,0.434,0.357
922.178101,0.112,0.874,0.633,0.434,0.357
923.155762,0.112,0.874,0.633,0.434,0.357
924.007812,0.112,0.874,0.633,0.434,0.357
940.099915,0.112,0.874,0.633,0.434,0.357
940.88324,0.112,0.874,0.633,0.434,0.357
128.838745,0.112,0.874,0.633,0.434,0.357
132.075684,0.116,0.684,0.393,0.346,0.369
132.830322,0.116,0.684,0.393,0.346,0.369
134.038437,0.116,0.684,0.393,0.346,0.369
135.861877,0.116,0.684,0.393,0.346,0.369
136.808807,0.116,0.684,0.393,0.346,0.369
138.058044,0.116,0.684,0.393,0.346,0.369
