molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		185.0949		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		186.0981		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		187.0742		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		187.1111		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		188.0775		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		189.0889		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		195.0801		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		197.0956		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		197.1316		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		198.0984		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		199.1105		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		200.115		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		201.0903		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		203.1046		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		207.114		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		209.0949		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		210.1014		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		211.1105		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		212.1151		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		213.0895		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		213.1268		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		214.1301		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		215.1054		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		215.1424		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		216.146		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		219.1153		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		221.095		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		221.1309		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		223.1112		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		224.1162		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		225.1267		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		226.1299		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		227.106		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		227.1418		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		229.1206		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		231.1009		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		233.0948		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		235.1112		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		235.1473		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		236.1166		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		237.0905		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		237.1272		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		238.1293		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		239.1071		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		239.1423		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		240.1476		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		241.1217		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		241.1587		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		242.1265		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		243.1024		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		243.1368		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		244.1411		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		245.1325		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		247.111		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		247.1475		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		249.1269		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		250.1314		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		251.106		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		251.1426		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		252.1463		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		253.1218		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		253.1583		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		254.1256		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		254.1618		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		255.138		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		255.1723		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		256.1438		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		257.1177		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		257.1308		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		257.1518		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		259.111		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		260.1174		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		261.1267		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		262.1314		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		263.1424		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		264.146		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		265.1213		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		265.1583		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		266.1621		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		267.1375		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		268.1423		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		269.1169		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		269.1518		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		270.1559		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		271.1318		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		273.127		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		274.1311		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		275.1426		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		276.1454		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		277.1221		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		277.1576		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		278.128		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		279.1378		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		280.1425		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		281.1533		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		282.157		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		283.1334		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		283.1682		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		284.1502		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		284.1713		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		285.1268		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		291.1374		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		292.1419		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		293.1535		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		294.1561		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		295.1327		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		296.1378		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		297.1481		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		298.1519		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		299.1455		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		299.1618		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		301.1587		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		301.18		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		303.1378		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		304.1414		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		309.1479		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		310.1511		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		311.1642		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		312.1671		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		313.1622		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		314.1632		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		315.1551		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		315.1642		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		321.1483		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		322.1509		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		323.1502		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		325.1421		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		327.1588		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		328.1612		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		329.1741		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		330.177		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		331.1735		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		337.1432		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		339.1591		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		340.162		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		341.1578		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		342.1582		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		343.1532		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		344.1572		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		351.1958		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		355.152		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		357.1697		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		358.1725		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		359.1686		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		360.1686		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		361.1799		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		369.2102		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		379.1899		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		380.1942		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		397.2012		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		398.2044		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		399.2062		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		415.2117		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		416.2146		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		417.2156		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		435.2174		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		436.2217		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
		226.0698		394.439	0.6205	6	4	115.06	2	0	0	0.545907213
