Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
"132.970947,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"140.996048,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"142.992905,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"142.9953,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"143.01152,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"144.990662,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"146.990036,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"147.006516,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"150.988892,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"151.00032,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"154.992981,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"163.000992,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"163.017776,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"163.025711,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"164.54454,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"166.996613,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"167.012482,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"167.03244,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"167.107727,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"170.987686,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"170.990952,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"171.00679,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
"179.020615,0",0.3,-4.276,0.396,-3.591,3.001,0.546,2.616,3.678,3.332,,-2.209,0,0.2,0,1,0,0.4,0,0,0,0,0,0.6,0.2
