Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
140.341675,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
146.950302,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
146.961319,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
150.896942,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
156.026733,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
174.956116,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
194.589447,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
195.879333,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
195.883224,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
195.954086,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
196.026337,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
218.954071,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
219.360291,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
220.94902,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
221.933517,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
235.545593,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
242.943573,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
258.987915,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
262.157654,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
262.958679,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
265.524475,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
267.954254,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
278.99408,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
279.979065,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
280.969299,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
286.400848,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
290.954193,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
290.987152,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
294.9646,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
302.978394,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
315.955353,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
318.949158,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
320.988678,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
322.985504,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
335.962555,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
338.95507,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
358.961243,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
378.96832,0,0,-5.26,0.075,-7.535,3.711,2.222,4.079,4.736,7.825,-1.602,0,0.6,0,1,0,0.2,0,0.6,0.6,0,0,0.6,0.4
