Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
249.017593,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
256.015381,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
264.004364,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
265.824371,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
269.036743,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
278.159454,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
282.625061,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
283.002625,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
284.010132,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
289.044098,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
289.121124,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
303.503143,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
304.00906,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
304.01641,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
327.017181,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
329.01178,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
330.08728,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
356.18454,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
367.049469,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
411.040894,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
447.017273,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
467.024139,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
481.574249,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
487.030762,0,0.048,-5.995,0.032,-7.775,4.28,1.983,4.654,6.706,8.104,-1.739,0,0,0,0.8,0.4,0.4,0,1,0.8,0,0,1,0.8
