molecule number	FDA approved name	mz	smiles	mw	alogp	hba	hbd	psa	rotb	arom	alerts	qed
		177.1286		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		183.082		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		185.0965		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		186.0994		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		187.1125		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		188.1161		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		189.0898		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		189.1276		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		190.1315		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		195.0817		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		195.1176		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		197.0975		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		198.1011		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		199.1132		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		200.1155		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		201.0932		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		201.1283		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		202.1314		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		203.1088		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		207.1172		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		209.0981		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		210.1027		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		211.1127		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		212.117		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		213.1282		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		214.133		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		215.107		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		215.1446		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		216.1114		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		221.1336		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		223.1122		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		224.1188		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		225.1287		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		227.1076		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		227.1425		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		228.1486		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		229.1246		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		237.1285		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		237.1629		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		238.1351		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		239.1438		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		240.1481		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		241.1219		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		241.1592		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		246.1403		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		249.1291		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		250.1349		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		251.1445		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		251.1815		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		252.1473		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		253.1599		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		254.1649		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		255.1414		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		255.1748		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		256.178		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		261.1662		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		264.1523		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		265.1572		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		269.1547		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		269.1913		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		279.176		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		280.179		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		281.1829		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		283.1761		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		297.1863		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		298.1898		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
		282.0669		296.41	4.0295	2	0	34.14	0	0	0	0.6760895539
